10398,Good course!
10399,super
10400,Great! platform to improve our skills.....
10401,"This is a nice course and it was worth learning it from COURSERA!!! Both the pattern of the course and videos are precise and to the point. Also, self-paced makes it possible to get adjusted according to everyone schedule."
10402,"Excellent work, gives all basic knowledge to a new comer to web development and HTML/CSS basics. Needs more practical examples if possible. "
10403,Good course the teacher is a good teacher
10404,Really great to get yourself jump-stated! Excellent lectures too!
10405,I want more practice
10406,Really covers the basics
10407,"I enjoyed taking this course. It was my first touch with Html, CSS and Javascript... and I can say that I learnt a lot. "
10408,Good explanation of the concepts. Need commintment
10409,great course. it offers a great background about html css and js
10410,"great course,learned a lot!"
10411,It's a good course for beginner student
10412,such a great course !
10413,3rd project can be made little more simpler !!! for begineer its really difficult .
10414, Great 
10415,"In my opinion this course is too simple for anyone who have a bit of programming experience. On other hand, it is a base course and it is excellent for any other person with no experience. "
10416,Very fun course and clear to understand. I would redo them just for fun but don't have time for that yet!
10417,I think this course is very successful. 
10418,Excelent proffesor! 
10419,Very good introduction
10420,"Loved the real-world concepts, great starter course on HTML, CSS and JS"
10421,"Very well taught course. I finally understand how Javascript, HTML and CSS come together to form a webpage. Highly recommend this course!"
10422,"Not very good explain javascript. After this course I had many questions about this language, I not understood it enough."
10423,Muito bom.
10424,"I really enjoyed this class. A lot of information; lots of hands-on examples. I've taken JavaScript before, but this class really helped to me to use it."
10425,Good course with quite a bit of material
10426,"A very good way to learn the basics of HTML, CSS and Javascript, or refresh your old knowledge and learn some new skills. Very easy to understand even if english is not your language. I recommend it."
10427,Very good course for beginners.
10428,Good assignment.
10429,it is a very good beginner level course and i enjoyed it a lot
10430,"Even though I had some previous knowledge of HTML, CSS and Javascript, I still learn quite a few useful things trough the course. Definitely recommend to all beginners!"
10431,Awesome! Amazing! These online courses ARE the Future!
10432,great course
10433,A bit too simple for my liking. And too many repeated content. But overall a good course for an absolute beginner.
10434,A brilliant course. I had a great time going through the lectures and had fun with the assignments. Thank you for this course.
10435,"Very very good, I learnt so much in this course.Thanks coursera for the oportunity."
10436,"Quickly covered basic HTML, JS, and CSS.Assignment descriptions were clear.There were a few tricky bits mostly related to styling that were more frustrating than it seems like they should have been, but overall a very good course. However, the project time given for the course is very optimistic, it usually always took much longer."
10437,"I tried to study HTML, CSS and JS at first. Because his lectures was so detail, I could understand it. "
10438,"Overall, I found the course to be an excellent refresher and, in some ways, an expander of my existing HTML, CSS and JS knowledge. The only suggestion I would offer is to explain how and why the particular information is useful. Examples can cement an abstract concept. "
10439,"Pretty good basic overview of HTML, CSS and Javascript."
10440,"Great instruction, well-described. Assignments felt like logical extensions of the material presented."
10441,It was a nice course although I'd have appreciated more if it could have been more in depth with CSS... 
10442,Teacher was very good.
10443,Very good introduction to web technologies.
10444,Unnecessary course for this kind of specialization... 
10445,"I am a Java Expert and over 10 years of experience in Software Engineering. So a lot things like controle structures are well know to me. However it was never boring and I had a lot of fun getting into HTML, CSS and JavaScript."
10446,The course covers up all the basics in the most clear way. Definetely worth the time!
10447,wonderful
10448,"Covers all HTML fundaments, CSS basica and JS basic."
10449,the teacher is amazing I wish he was the same one who teach us the rest of fullstack of webdevelopment
10450,Great course ! 
10451,"Practical, not just syntax, but examples you can build on."
10452,looking forward to learn more.
10453,Excellent for Beginners
10454,All is greate !!! Thanks!
10455,Course is well structured and very helpful!
10456,Very well presented and informative. Some of the early assignments are hard to grade if the person makes a small mistake and the only possible marks are 0% and 100%.
10457,"Valuable course as a start point, got a general overview of all components in a web system and also got started on basic front end design."
10458,"Learning new skill through succinct teaching was a wonderful experience. The course covered good details of the programming languages, but personally I think it was not in-dept learning. I think more learning material along with advanced assignments should be provided for more vivid learners.Overall, it was a course worth taking for me.-Bhushan "
10459,Ecellent Course
10460,excellent class!
10461,excellent 
10462,This course is designed very well.
10463,This course was really useful for me. Good teacher and material.
10464,Excellent introduction.
10465,Very useful for web developers beginners.
10466,Nice course for basic learning and strong foundations!!
10467,Content is good enough for beginners in web development but must have previously programming experience. The assignments are very strong and help understanding more. I think this is a good start point but some other operation on images and styles not covered.
10468,"The detailed step by step class made me understood this course clearly. David made it easy for beginners to understand this course.In general, reviewing the classmate's assignment is definitely a great idea to learn from other's code and improve your coding skill."
10469,David Rossiter is an excellent Instructor. He was very clear and precise. I learned a lot and as a result I purchased the series.
10470,Good course to teach you the basics :) 
10471,Great course!
10472,Very nice introduction. Very structured and good assignments.
10473,This really helps me to learn the knowledge of making a webpage.
10474,Great work I must say. Very concise and straight to the point. Great job guys! 
10475,Was a great refresher for me 
10476,Nice introduction!
10477,"Great introduction to the basics of all three areas. It may feel easy if you have programming experience, but it will give you a good introduction to what's to come in the following courses."
10478,Cool! A lot of great presented information!
10479,Lessons are really easy to understand. This course helped me understand what I needed to know to easily catch up with the next set of courses.
10480,An interesting course to introduce the basic concepts of HTML. I had a background about HTML however I learned new things.
10481,Excelente oportunidade de aprendizado.
10482,Excellent course! It was a great refresher for me on HTML and CSS. It has been a great and funny introduction to Javascript as well
10483,"Gives you needed basics on HTML, CSS and JavaScript for the rest of the specialisation. However, could definitely expand the JS aspects a lot more. Explaining the type system, the prototype chain concepts, making us aware of what the language can and can not do. 1 to 2 more weeks would have been expected from this course."
10484,"Very good class, professor is very entertaining. Concepts take into account the latest &amp; greatest of HTML &amp; JS. In general, i think a price of $79 is too high for a MOOC class of 3 weeks duration "
10485,Overall a good course!
10486,Great!
10487,done very well that even us novices could follow
10488,very good . 
10489,"This course is very effective to build up the basic foundation of HTML,CSS and JS."
10490,Good course
10491,very clear and accessible
10492,"This is a pretty good course for learning basic HTML, CSS, and JavaScript. I already had some experience with these three languages, so consider that when reading this review. I found that the amount of information they cram into this three week course was pretty substantial, which I think is a positive aspect of the course. They don't just teach you what you need to complete the exercises, they teach you a lot of things that even more experienced users of this language may have forgotten. That being said, I don't think the amount of information covered is realistically anyone could retain in three weeks. I would instead see this course as a crash course as to what features are available with these three languages, then save the course slides as sort of a reference for when you go off on your own. My favorite part of this course is that the exercises are unique and fun. The HTML assignment is sort of boring, but that's because HTML is boring, but the exercises that use javascript are a lot of fun. To conclude, I think this course would be great for brand new web developers and also for people who just need a refresher. Good luck!"
10493,useful course.
10494,Very clear and easy to understand.
10495,"Fast and to the point. The way i like it. 3 weeks and you're set up to where you can get around in HTML, CSS and Java."
10496,Excellent very good introduction especially recommended javascript
10497,"One of the best course I have ever take, what I like the most is on assignment part. The lecturer give me a good instruction of assignment which helped me did it perfectly. Step by step, knowing that I need to develop these step by step logic required to solve the problems."
10498,"The best course for absolute beginners, and also professionals who forgot to write javascript code without jquery! "
10499,"Excellent material, Knowledgeable trainer, Nice short quiz and exercises, hands-on assignments with clues and study materials. Last but not the least, reviewing others assignments and learning from others. Really enjoyed learning HTML, CSS and JavaScript. "
10500,Very efective course to start. 
10501,"??timo, muito estimulador e quem n??o sabe muito de ingl??s pode baixar o v??deo e baixar legendas para traduzi-las."
10502,Well organized course material. Detailed examples illustrates the concepts in a clear way.
10503,Great teacher and an excellent intro to front end development.
10504,Just excellent!!!
10505,"Javascript &amp; HTML are covered nicely for a 3 week course &amp; enables us to learn anything new from the web on our own. The course lacks in the coverage of CSS (Hence the 4 stars &amp; not 5).The final project was very nice &amp; interesting, so much so that I have been developing it further &amp; have added many more features to it."
10506,"This course covered a lot of ground in only 3 weeks. It gave me the knowledge and confidence to create a JavaScript solution to a website problem shortly after I finished it. It is structured logically, with well-planned exercises that reinforce learning. "
10507,Liked the class
10508,"A very good introduction class for the basics of web development. Don't expect to come out a full fledged Javascript programmer but it gives you the important parts of DOM manipulation. If you want to start with web development, go and check this class out. "
10509,excelente curso
10510,"Excellent course on the fundamental building blocks of the web. Even though I thought I knew these topics, I still learned some things I didn't know, and had fun doing so!"
10511,Very basic and not especially much fun or challenging
10512,Good course to learn some basics. Skip it if you are at an intermediate level.
10513,Excellent teacher and course material.
10514,Absolutely great!!
10515,great
10516,"A good course, the methods and pace was not good enough. I wonder if those new to these topics learnt anything"
10517,"The course deserves to be registered and followed. It worth for newbies to learn these technologies HTML, CSS and JS. The course follows with lectures, practice questions and weekly assignment which make the learner keep interested during the course. Instructor is an Intelligent and Awesome personality. He teaches really very well.. Recommended for Newbies !!"
10518," Nice course! I've learnt a lot. Thank you, David. "
10519,A very good course and covers a wide range of topics especially in JavaScript.
10520,The assessments are great to handle the concepts of the course. Particularly evaluating the work of others is very instructing. The instructor is great and is a pleasure to listen to.
10521,Amazing online class and learning environment.
10522,"Es una introducci??n muy completa. Es necesario aprender simultaneamente dobre los tres lenguajes, ya que la funcionalidad de los mismos se veria muy limitada al no hacerlo."
10523,Great course
10524,"I enjoyed the course to review my CSS/HTML skills and get started on JavaScript. I would recommend this course if you have some preliminary experience. If you are completely new to these materials it might be worth doing an introductory course first, as this course is fast-paced and for a beginners many details might be missing. "
10525,Good Intro to the front-end holy trinity!
10526,Great teach
10527,"Great course, go strait to the point. You will learn the basics of Html CSS and Javascript with the smile. "
10528,"This course is very good for people who want to get some knowledge of HTML, CSS and Javascript. While it is not that long, it gives you practical experience and teaches you to do some practical things. I'd rather recommend it to people who already have some basic experience with web and programming (in any language), but the bar is not that high even for beginners. Module videos and explanations are good and David Rossiter, who created the course, has my thanks and respect. "
10529,very good course but it is kinda fast for new people 
10530,"A nice introductory course, short but with a lot of stuff covered, good for busy people. I only miss some jquery introduction. Thanks professor David Rossiter."
10531,It's quite too simple even with no previous knowledge
10532,"The course is well designed and well presented. I wished for a bit more material on CSS and JavaScript. Perhaps, due to time constraints, there could be a separate course for looking at CSS and JavaScript at a more in-depth level."
10533,It the One of the Best course in HTML CSS and JavaScript Excise is fun and the assignment is totally challenging. I recommend this course. Just go for it.
10534,"This course was very informative, challenging and productive. Well designed, it helped me learn a lot!"
10535,Excellent course by David Rossiter. One of the best online courses that I have attended. Super Stuff
10536,"The course is great for advanced beginners looking for a refresher in html/css and fully dives into JavaScript. If you are not familiar with JavaScript, I would suggest supplementing this course with another JS course or book because the course moves quickly through concepts most programmers have a hard time mastering. Still if you are a total noob, you should take the course anyway, as the projects emphasis use of form validation and object-oriented programming in JavaScript which is important for any new web developer.Due to the lack of support from the instructor and aides in terms of technical issues, grading, and discussion board input, I gave the course a 3 out of 5. My understanding is that Coursera is working with the instructor to take care of these issues though. "
10537,great course. fast paced for the absolute beginner
10538,Excellent course! Content is easy to comprehend and flexible. Professor is good having clear communication. I highly recommend this course for the beginners or if you want to refresh theses skills.
10539,a good start to learn web design from this course.
10540,"Well-designed courses, good exercises."
10541,Pretty straightforward but explores many web design concepts.
10542,Great Course ....Good assignments and Great lectures
10543,"If all teacher were to present their lectures in the manner this course was presented, I don't think any student would find it difficult to understand the subject, no matter have hard it is. They made web programming a seem like taking a nice cup of tea!"
10544,"This class was a great introduction to HTML, CSS, and JavaScript for someone with prior programing experience (I've done Python, R, MATLAB, and a tiny bit of C++). It was exactly the overview of all the basic/most important features of the three languages (I use quotes because HTML is actually a language). By no means will this make you any kind of expert, but if you're interested in web development on the side and already know how to program, this is a great place to start."
10545,"Very good course. Whether you're a beginner or intermediate, this course will boost your skills in HTML, CSS and JS. One of the best courses I've taken in a while. "
10546,"Hastily put together. Quickly steps over lots of material, some of it is out of order. There is an entire video in week three, that covers material needed to complete the assignment the week before, for example."
10547,"Good and interesting course. I think it should have a bit more formalization. For example, in HTML part there was no information about W3C validation tool. Also for example there was no accent on some essential parts of HTML:1. According the W3C specification, the src attribute of &lt;img&gt; tag must be present2. There was no accent that for attribute of &lt;label&gt; tag should correspond to the ID of form element so in homework review I saw situations when this attribute was set to name instead of ID."
10548,Great course. Excellent instructor.
10549,This course covers a lot of ground and builds a good foundation of knowledge in the subject.
10550,"Content is good but can include more advanced topics in Javascript like various patterns eg IIFE, Module etc. Also, I reckon there should have been some material on Javascript classes,objects etc. As a whole this tutorial is excellent but could have been even better wit above topics included in detail. "
10551,It was very educative.
10552,"I think it's useless. Spending that amount of time explaining this basics it is not worth it. I'd rather go deeper in AngularJS, NodeJS or Ionic, after all this is a course for a mid level, so you should go to another course to take the basics and here a more advanced level."
10553,Good teaching
10554,"This course has a very good level , very well structured , I enjoyed doing it and I learned a lot of things in a very short period of time .It is very intensive and very professionnal."
10555,Great introductory Course! The professor was easy to understand and took the time to explain in a clear and concise manner! Great job!
10556,Good course. Happy to have finished it!
10557,Gives you the basics what you need to develop your skills further! Good one!
10558,Awesome course!!!
10559,"I'm not giving the fifth star just because there is only one flaw: not enough interaction between the teacher/TAs and the students. In fact, I never saw the staff participating in the discussions."
10560,"Great introduction to HTML, CSS and JavaScript"
10561,Good introduction to the base of web developpment
10562,Nice introduction to web development.
10563,Good introductory course to some essential components of Web Development! 
10564,Really enjoyed the course.
10565,Great Course to learn the basics.
10566,Great!
10567,need more engagement and exercises before every week task 
10568,Its pretty basic but it is a good start for the entire specialization.Thank you
10569,Good course but I think it needs more Javascript materials.
10570,Nice work please keep going in the same way
10571,"Pretty good introduction course. Not very thorough as all starters, but nicely composed and presented. "
10572,Good starter course.
10573,Great instructor with great presentation methods that make learning course content simple and straight forward. Would recommend to anyone needing to get web basics into their toolbox of skills.
10574,"Cool, very complete introduction"
10575,Wonderful course !!!!
10576,"Wonderful course! Instruction was helpful, interesting and useful. I highly recommend! "
10577,Everything is explained in very elegant way. Overall an awesome course
10578,"I enjoyed a lot the course and I think, even if it takes 3 weeks and looks short it isn't, it's very complete and teaches you the basis to grow up by yourself but at the same time to start creating :)"
10579,"An awesome course! I learned a lot of HTML, CSS and JS. "
10580,I think your home assignments should be more difficult.
10581,Great course
10582,Great course for those beginning web development.
10583,A great course for beginners but there was too much detail for submitting assignments.
10584,Basic level.
10585,Good course.By Rafael Rodriguez from Venezuela.
10586,Very useful course.
10587,Great instructor with useful contests. 
10588,Good overview of all three core web technologies. The price seems a bit high though if you're considering the verified certificate.
10589,Is a good introduction 
10590,Excellent course but it would have been better to include some simple exercises to help with learning the javascript
10591,I had fun refreshing the basic concepts of HTML and looking at basic h=javascript programs
10592,its amazing to be a part of this course learnt a lot 
10593,good lessons!
10594,Great introduction to the subject.
10595,A very good entry to front-end web design
10596,"Muy buen curso, el instructor es una persona que sabe explicar muy bien, los ejercicios son muy buenos y entiendes muy bien el tema. Adem??s las tareas ayudaron mucho a entender los conceptos vistos. Daban buenos apuntes y ejemplos con los que te puedes ir guiando a lo largo del curso, sin duda muy recomendable."
10597,Very good course for greenhand!
10598,Very balanced and well-paced course
10599,Great Basics and hands on assignments to get to know a bit about html and css and play around with javascript
10600,Excellent CourseThank you !!!
10601,Basic with some level of advance Course for Web Dev
10602,"Good course, with useful examples and methodology!"
10603,"Originally, I rated this course 3-stars. However, I have since decided it is worth 1-star after taking the next course in the series, Bootstrap. I thought that there wasn't enough time to cover all the material to make this course good. After taking the next course, I see that it is possible to deliver a lot of material and concepts in short order. However, it takes thinking, planning, and dedication. I think this course is TERRIBLE and seriously needs an overhaul. After taking this course, you barely know any CSS and despite passing assignments that don't challenge, you're probably worse off than a student who fails in school. The course suffers from the extremely short timeframe. Covering one of each of the three core topics a week is just insufficient to provide any sort of depth to this course. While there are supplementary readings, Coursera and the participating institutions need to understand that there are those who are taking courses to get more than a one page Wiki style coverage of a topic."
10604,The course covers basics very well.
10605,Excelent course. Very clear and well structured.
10606,Great course!
10607,"This course helped expand on my JavaScript knowledge, particularly concerning DOM structure. However, if I had been a beginner in any of these topics, I'm not sure if this course would have been enough. Not much time is spent on clarifying HTML and CSS, i.e., there were a lot of topics untouched. Additionally, while the instructor's videos were excellent, the professor did not participate in course discussions at all. I think there were many times when he should have been available to lend a helping/clarifying hand."
10608,Really good for the ones who just started also the ones need to refresh their mind.
10609,Good introduction with practice.
10610,good for start 
10611,"Loved the course, only draw back is that students are marking assignments."
10612,really nice course as an introduction to css and javascript
10613,Very good and easily explained concepts with useful examples. Recommended for newbies as well as experienced programmers for a quick refresh
10614,well taught and easily understood
10615,more excercises should be added to the course 
10616,"Exercises could have been tougher so that we could reinforce learning material and also try to learn how to search the web to find the solution to a bug.Before a month, all I knew was Javascript was tough.Thanks for making me feel confident programming in Javascript.Thank You."
10617,Easy to understand and follow. Highly recommended for beginners with no experience about any of these subjects. Practical assignments at the end of every week help me to remember and actually use what I have learnt during the course
10618,"Great course! I've learned a lot and it was fun. Might not be suitable for total beginners, though."
10619,One of the better courses on Coursera! Well done and thank you for sharing knowledge.But we need more of David and his teachingskills!!! MORE!
10620,"Hello David Rossiter,Thank you very much for this course. It was clear, simple and precise.RegardsAravind"
10621,Balanced
10622,This course guides learners of various proficiency very well. Dave was very thorough and methodical in his approach. Assignments are of moderate competency to complete with out any difficulties. 
10623,"very good for beginners and intermediate programmers to review the concept of HTML, CSS and JavaScript basics! "
10624,Well explained course and good for the beginners.
10625,This is an excellent course. Thank you! 
10626,Nice introduction to the subject. Teacher and presentations were easy to understand and not too dry. Homework assignments were interesting and peer reviewing other people's submissions helped get pointers on what I could've done better.
10627,Great course!
10628,"This is a very good introductive course. It's easy to follow, it's explicative and offers extra resources to complement the contents and deep."
10629,"Overall it's a good intro if you know nothing or very little about those topics.That said, the class is too slow.Homework is too easy and boring. It's all about following very specific (long) instructions - put this line of JS here, create a function called Foo, etc.Grading is done by peers, even though it could be automated. Participation requires running arbitrary JS written by other students."
10630,"Course was what I expected. I'm a software engineer, so the work wasn't terribly difficult. I did find it a decent academic intro to the subject matter. "
10631,"Clear materials, good examples, good pace, well thought through assignments.Prof did a great job!Thank you."
10632,Good Quick Ad contains sufficient topics for a beginner.
10633,"Excellent course, good teacher, good lessons, a lot of new things!"
10634,"Plus: Lots of information for a beginner course, covers a lot of ground in HTML/CSS/JS. Some applications requiring building web-pages and JS programs to get hands-on experienceNegative: HTML/CSS and to a less extent JS introduced pretty much as a list of disconnected tags/attributes etc, leaves some confusion as to how it all fits together, but that probably can't be avoided when covering a lot of ground in a short 3 weeks beginner course"
10635,Good introduction course.
10636,This was a great course that taught the basics of web development. The professor explained the concepts really well and in an easy-to-understand way.
10637,I really liked the way it was taught. I could skip through the areas I was competent. Helped me fill the gaps. I strongly recommend this course. 
10638,I think this is the best course for everybody who wants to learn basics about web development. These assignments are interesting and help the student more understanding your the knowledge.
10639,"Excellent introduction, with very apt assignments."
10640,This is a very good course; got me started on the path of web development. The lessons and explanation were very good and clear. Thanks.
10641,The grading is kinda problematic because you can just grade with 1 or 0 nothing in between. Also for the assignments it is hard sometimes to figure out how to solve the problems and external materials are needed.The professor is really good though and so are the lectures!!!!
10642,Loved it
10643,Good course
10644,Excellent course but it moves very fast! Stay caught up with the work and you will do good!
10645,Excellent Course not just for beginners! You should have little programming experience before. Learnt a lot about DOM in javascript which helped me in my current job.
10646,"Pros:A basic introduction to the 3 core front-end technologies. The Professor has structured the course in a logical and easy to follow progressive format. The presentations are professionally done with quality audio and HD video. (The Professor speaks with a clear proper British accent). If watching online, there are helpful short quizzes built into the videos to make sure people are not skipping ahead. (Not sure if these 'video quizzes are graded, but I think they are helpful) Cons:The projects are helpful to reinforce logic and programming concepts, however, they are not real world and may be too simple to be of real value. One will need supplemental resources to fill in the gaps for the projects. I would have liked a real world example, even if it was beyond the scope of the course."
10647,Great course. Looking forward to start other courses from whole specialization. Fantastic work.
10648,Very good
10649,"This is THE BEST course I have ever taken on coursera or else. Very simple but effective, complex things are made bit simple to learn. Just in 3 weeks, covered a good contents. Specially the way of teaching was bit simple but outstanding. Pleasure to be a part of this course"
10650,It could ask more of the student. The assigments was read and do.
10651,"Great explanation showing a lot of details, the assignments were very well explained and helped a lot in learning.If the videos were shorter in time it would be better."
10652,Enjoyed the course and learned a lot within short three weeks. Assignments that are peer-reviewed really help with learning and seeing different ways to tackling same problems.
10653,excellent introductory course
10654,Nice course material. The assignments are interesting and fun to work on. Looking forward to more such courses ! 
10655,Incredible course
10656,Lectures were intuitive. The way assignments were designed is the best
10657,I recommend this course for every beginner in data science.
10658,Great course !!!
10659,Very nice course with introduction to Data analysis!
10660,"I am disappointed because the course doesn't provide profound material on data analysis with python. The videos are too short and the samples demonstrated in the videos aren't thoroughly explained. For instance, the speaker often only says what she is doing but not WHY she is doing it or what the function of a particular parameter is. I felt left alone and forced to google. In my opinion it cannot be the purpose to make your student google basic things that could easily be integrated into the course.Considering that this is labelled as a beginner course I was expecting much more theoretical input. Other courses offer additional slides and scripts that are aligend with the course videos and allow the students to look things up."
10661,Excellent course. I do recommend this course for anyone who is interested in analytics. 
10662,"I would prefer more coding example provided by the professor, I will be super useful."
10663,The course was informative and stretched me a bit. 
10664,The course is really helpful for beginners and is explained in a very simple manner.
10665,"The instructions for submitting through Tumblr are not specific enough, especially after Week 1. "
10666,Terrible. A waste of time and money. I recommend doing Statistics with R from Duke instead. This one should be taken off coursera.
10667,"As an English speaking student, I felt this course was easy to follow and translated a complex subject into a step by step process of interpreting data. I like the hands-on development of a research question and learning the SAS and PYTHON Data Analytic software coding to extrapolate information from data sets. I didn't like the fact that it was difficult to get an instructor to respond in the forums and very difficult figuring out how to contact Coursera with any problems. "
10668,Great course! Thanks!
10669,Curso que explica a detalle todas las caracter??sticas del proceso de recopilaci??n y an??lisis de la informaci??n.
10670,Perfect for beginners
10671,"Being the first ever course I took seriously with, it was fun and a new experience. Liked it. The way of teaching, the unique grading technique used by coursera, the tutors were perfect and to sum it up it was much more than I expected."
10672,got to grips with SAS
10673,Very helpful videos and clear explanations. Easy to follow up.
10674,"The course is great otherwise, however the certificate of this course just completed 'Data Management and Visualization' with no mention about the skills learnt or the grade attained. Primary reason I enrolled to the course was to list 'SAS' (basic) as a skill in my resume, however the certificate does not mention anything about SAS. If at least the certificate said completed 'Data Management and Visualization with SAS', it would be a good value for money. I strongly recommend Coursera should look into this. Thanks!"
10675,Excellent...
10676,This is a good course. I have done stats in the past so i was using this as a refresher but also to advance my python skills a bit more. I think you should take an introduction course to python first. you will get more out of the coding examples. I suggest the Intro to Python by the University of Toronto at Coursera. I found that to be an excellent course.I find that in these lectures they do a great job in explaining the stats theory. They do not dwell to much into the science behind it but more the applicability. This is all good. You can simply do a little additional research and get the pure science behind of it all
10677,perfect first touch with data management
10678,Very good summarization and introduction of data analysis process
10679,Cours tr??s int??ressant sur la gestion et la visualisation des donn??es mais ??a serait beaucoup mieux d'approfondir un peu le contexte de ce cours.
10680,Course content good but a little too basic in my eyes. I think the addition of more functions in SAS/Python would be useful. Having to do peer reviews is also not ideal.
10681,"A decent start for anyone interested in learning the basics. However, please make sure you add extra efforts from your end in understanding stats concepts if you are totally new to the subject as well as browsing things related to usage of SAS or python. The course touches only the basics so it is up the learner to explore and learn more about interested statistical tool."
10682,Totally just marketing materials! Don't waste your time with this school at all! You cannot learn a program in a couple of minutes! 
10683,"A very beginner level course aimed at starters who dont have much experience with Data. Emphasis was on teaching Data Management with area of our interest. In Order to support this, assignments didnt had clear objective. I would have learnt a lot more through a course had they been more defined assignments.Not a course if you are looking to be ready for data related interviews. However, this course will be okay if you are working on some other field and want data management as an extra skillset."
10684,My name is Jose Antonio from Brazil. I am looking for a new Data Scientist career (https://www.linkedin.com/in/joseantonio11)I did this course to get new knowledge about Data Science and better understand the technology and your practical applications. The course was excellent and the classes well taught by teachers.Congratulations to Coursera team and Instructors.
10685,"Great course, clear introduction to concepts and code"
10686,Good classes for learning SAS
10687,"It is a good beginners course but I think there are better lessons in SAS and Python if learning these is your goal, and the content in data cleaning and visual analysis is very basic. "
10688,Very nice course! Good starting point of learning SAS!
10689,Very easy and very helpful course
10690,Good Course simplistic way in explaining core concepts
10691,Excellent introduction to SAS no matter what your field of research. Videos are clear and easy to follow. Looking forward to doing the next course.
10692,"The professor and instructors don't understand how to properly write SAS programs and ignored constructive feedback. It's very sad to see students follow suit by producing hard to read codes, ignoring programming conventions. As an analytic leader in healthcare industry (I am supervising some of my junior level team members to get some basic training), I want to say something to the students graduated from this course: if you program the same way as being taught, you will lose a competitive advantage during job interview."
10693,"This course didn't talk too much about data management and visualization, which made me feel quite disappointed. And you couldn't feel you could practiced what you learned in the course in the assignment. Most part of the assignment just focused on making some comments. "
10694,"I'd pick 3.7 or so, really. The applied nature of the course is nice if you have a project in mind and to see the programming you learn in action. Without it, it might not be worth it because you could learn a lot of the SAS programming for free from SAS itself using their beginning programming coursework offered online (in fact potential students may consider taking the SAS programming essentials course before taking this because you learn a lot about the SAS coding framework that comes in handy for this class)."
10695,wonderful study experience???
10696,Really smooth conduct of people in videos and excellent way of explaining things. Very excited to keep going to see what this specialization has to offer further. Thank you.
10697,Very Knowledgeable and interesting course.
10698,"A fantastic course for beginners, and an extremely useful tool to learn! Recommended for anyone who wants to get started coding or increase their work skills"
10699,This course is very good especially for beginners getting started with SAS or python for data analytics. The lessons are very clear and easy to understand. Learnt a lot of valuable information and also enjoyed it. 
10700,"It is a very nice course, although I was expecting something a little deeper / denser on both statistics and SAS programming. It is getting better on Module 2! =)"
10701,It's very clear and innovative!
10702, Excellent course easy to understand and very practice evaluation 
10703,Tr??s bon cours. Je le recommande.
10704,Nice introductory course to learning both SAS and Python in data analysis! I look forward to taking the next course!
10705,"I appreciate the fact that this course doesn't go into the fine detail on how to code everything, I believe there is still more information on the coding and data management practices that could be included in the course content. In addition to that, I feel the course could use the following adjustments to make it better:1 - Have Python students grade other Python students and SAS students grade other SAS students. While it is nice to get exposure to another language, it is more than enough to learn one at a time.2 - Add quizes and/or other well formed questions that are graded (automatically, not peer graded) to help enforce the concepts being taught.3 - Make the assignment instructions/expectations more clear. I feel there are times when the grading criteria don't exactly match the requested assignment. While people follow the spirit of the assignment, the grading questions may ask for slightly different or additional items.4 - Certain aspects of statistical analysis are glossed over and should be covered in more depth in the training videos. While I like the short videos for brevity, I would prefer to watch 10-15 minutes more content and really feel like the material was well covered."
10706, It was really good. 
10707,"I think the course is wonderful for beginners. For somebody trying to learn this on her own, I found this course extremely helpful and easy to grasp. "
10708,Great way to get started in this field!
10709,It was a great course for me! It gives a very important basic of statistic &amp; visualization.I really appreciated the way it was presented.
10710,It is too small and shallow. Whole specialization is actually one full course split into 4 tiny parts.
10711,"Great! Easy to follow, very well video lecture, and very useful!"
10712,great
10713,Great
10714,This course states that it is for people with no knowledge in SAS. I had to go online elsewhere to learn SAS before completing this course. There are free SAS tutorials on the SAS webpage - I highly recommend completing them before trying this course. 
10715,Choosing an actual research question allows you to find a topic of interest. This makes the content more meaningful and accelerates understanding of the concepts.
10716,It's very useful.
10717,"This course is very simplistic, but interesting. I was able to complete the first 3 modules within a week, however I am somewhat skilled in this area. I was looking for something more difficult. However, my main goal was learning these techniques in python. It was frustrating that it took so long until we actually produced graphs (I don't like just looking at tables). However, all in all, it was useful and interesting -- I really like the applications-based approach. You get to analyze data about whatever YOU are interested in!"
10718,Course material needs to updated to reflect current software updates.
10719, Noiiice! 
10720,perfect class
10721,"There is a lot of self-teaching with these courses because there are no professors present to reach out to with questions. In addition, the course staff do not always respond promptly nor are they fully knowledgeable about all aspects of error messages that may arise out of coding. At times the code that were provided in the lecture videos were out of date and a lot of time was spent on googling to find the updated code. This is definitely not a beginner coder course and I do not recommend it to anyone who has not coded before. "
10722,there is not enough instruction of using SAS online~
10723,"Simple material, and nicely presented. Good choice for beginners"
10724,"Simple and powerful Course. If you are a beginner. Just follow the instructions and Assignment Schedule. The course may seem a bit easy, if you are good at math and have some prior programming experience, yet you can be surprised with what new you learned by the end of the Course, considering the time you spend. Also you develop sound reasoning to answer your own questions regarding handling and presenting Data. The clarity you develop is worth it. "
10725,The content is easy to follow and is clearly explained without adding unnecessary complexity at this entry level. This specialization reaches its goals. Instead of trying to over achieve it keeps things simple.I would recommend taking the Data Science Specialization as the next step.
10726,Hace falta que el staff del curso responda las preguntas que se hacen en los foros para que el aprendizaje est?? mejor orientado.
