,comment,target
600,"A bit outdated now, however it is still a good resource to get started.","{'bit': ['bit'], 'resourc': ['resource']}"
601,Thank you for providing new Angulagr js course ,{'angulagr js cours': ['Angulagr js course']}
602,Very useful course with excellent course material. However there were some problems with the audio quality. Fixing them would make this course really enjoyable.,"{'cours': ['course'], 'cours materi': ['course material'], 'problem': ['problems'], 'qualiti': ['quality']}"
603,Not well designed and the professor hard to follow...,{'professor': ['professor']}
604,Nice!! I can write a web application now!,"{'!!': ['!!'], 'web applic': ['web application']}"
605,good,{}
606,Thank you !,{}
607,Excellent source of information.,"{'sourc': ['source'], 'inform': ['information']}"
608,"Angular is very extensive, difficult to understand, but the teacher finds the way putting together everything, Excellent course, the best until now. ","{'teacher': ['teacher'], 'way': ['way'], 'everyth': ['everything'], 'cours': ['course']}"
609,very good,{}
610,This is the best course in getting the basic understanding of AngularJS. I really did get a lot out this course and I would highly recommend anyone for trying to learn angularJs. The organization and the layout of the course and also the professor explanation of the concept are really great!!,"{'cours': ['course'], 'understand': ['understanding'], 'angularj': ['AngularJS', 'angularJs'], 'lot': ['lot'], 'anyon': ['anyone'], 'organ': ['organization'], 'layout': ['layout'], 'professor explan': ['professor explanation'], 'concept': ['concept']}"
611,Nice Course. Professor makes it more easy and interesting to learn. Thank You Sir.,"{'cours': ['Course'], 'professor': ['Professor'], 'sir': ['Sir']}"
612,very well structured for learning at our own space!,{'space': ['space']}
613,"AngularJS is The brain in the front-end development, and it was the most difficult part of this specialization so far, regarding all the concepts behind, like TDD, REST, MVC, etc. Once that you understand all of these concepts, the course is great. Professor Joggesh explains the angular features in a comprehensive way and his references to external links are a must.","{'angularj': ['AngularJS'], 'brain': ['brain'], 'develop': ['development'], 'part': ['part'], 'special': ['specialization'], 'concept': ['concepts'], 'tdd': ['TDD'], 'rest': ['REST'], 'cours': ['course'], 'professor joggesh': ['Professor Joggesh'], 'featur': ['features'], 'way': ['way'], 'refer': ['references'], 'link': ['links']}"
614,very interesting course,{'cours': ['course']}
615,Super good start for people without any javascript experience. But you will need more in real life ,"{'super start': ['Super start'], 'peopl': ['people'], 'javascript experi': ['javascript experience'], 'life': ['life']}"
616,The teacher is amazing,{'teacher': ['teacher']}
617,Nice Course ,{'cours': ['Course']}
618,"I loved this coursed, it allowed me to get more opportunities in my work field, I highly recommend it.","{'opportun': ['opportunities'], 'work field': ['work field']}"
619, This course is the best part of the Full Stack series. I would like to see a more advance course just on Angular.,"{'cours': ['course'], 'part': ['part'], 'stack seri': ['Stack series']}"
620,"it is good , but some items needs to be illustrated in more details , a great thing of this course is that it gives a lot of practice exercises ","{'item': ['items'], 'detail': ['details'], 'thing': ['thing'], 'cours': ['course'], 'lot': ['lot'], 'practic exercis': ['practice exercises']}"
621,Great introduction to angular.js,"{'introduct': ['introduction'], 'angular.j': ['angular.js']}"
622,Very nice explanations!,{'explan': ['explanations']}
623,"A nice overview on Angular JS, just enough to get you started!","{'overview': ['overview'], 'js': ['JS']}"
624,There are steps that are missing at times which require you to scour for help. There are also quirks that aren't mentioned that other students have to point out. Unaddressed questions in the discussion board required escalation. Feels rushed and it's hard to learn for a beginner. Feels like you're just going through the motions and copy and pasting code.,"{'step': ['steps'], 'time': ['times'], 'help': ['help'], 'student': ['students'], 'question': ['questions'], 'discuss board': ['discussion board'], 'escal': ['escalation'], 'beginn': ['beginner'], 'motion': ['motions'], 'past': ['pasting'], 'copi code': ['copy code']}"
625,I am a bit disappointed by this course. I was expecting a more fast paced course with more information regarding Angular. Unfortunately in the videos there is a lot of time spent on unnecessary details and reading out loud the source code. The exercises are quite basic and they did not pose real challenges - except for errors coming from mismatched packages or mistakes in configuration files. Also I think that the level of support provided by the mentors of this course is lacking. Mentors are quite absent and very late in providing any help in the forums so the students have to kind of counsel one another - that is sometimes good but a proper class also requires a good level of supervision.All in all I think this is an OK course that is mostly geared to the uninitiated. It needs some serious work to make it a great course.,"{'bit': ['bit'], 'cours': ['course'], 'inform': ['information'], 'video': ['videos'], 'lot': ['lot'], 'time': ['time'], 'detail': ['details'], 'sourc code': ['source code'], 'exercis': ['exercises'], 'challeng': ['challenges'], 'error': ['errors'], 'packag': ['packages'], 'mistak': ['mistakes'], 'configur file': ['configuration files'], 'level': ['level'], 'support': ['support'], 'mentor': ['Mentors', 'mentors'], 'help': ['help'], 'forum': ['forums'], 'student': ['students'], 'kind': ['kind'], 'counsel': ['counsel'], 'class': ['class'], 'supervision.al': ['supervision.All'], 'work': ['work']}"
626,Amazing course!,{'cours': ['course']}
627,a great course and good instructor.,"{'cours': ['course'], 'instructor': ['instructor']}"
628,"Great Course for angular 1.x for angular newbies.It includes almost all the angular basic concept,including module,controller,service,filter,directive,view,data model,expressions,two way binding,dependency injection.And also this course provides a good full example illustrating how to use angular CRUD app.However,finishing this course is far from being proficient in angular developing,you should keep practicing more and find more resources from angular official websites.","{'cours': ['course', 'Course'], '1.x': ['1.x'], 'newbies.it': ['newbies.It'], 'concept': ['concept'], 'modul': ['module'], 'control': ['controller'], 'servic': ['service'], 'filter': ['filter'], 'direct': ['directive'], 'exampl': ['example'], 'crud app.howev': ['CRUD app.However'], 'resourc': ['resources'], 'websit': ['websites']}"
629,"very informative and challenging course, i enjoyed finishing it.",{'cours': ['course']}
630,Teacher is really bad. Terrible.,{'teacher': ['Teacher']}
631,I definitely enjoyed doing this course. The exercises really helped me understand it and it makes you more involved. ,"{'cours': ['course'], 'exercis': ['exercises']}"
632,very useful course,{'cours': ['course']}
633,Everything is clearly explained! Practice was great!,"{'everyth': ['Everything'], 'practic': ['Practice']}"
634,Superb Course!!!!,{'superb cours': ['Superb Course']}
635,A wonderful course! Good theory with coll practices!,"{'cours': ['course'], 'theori': ['theory'], 'coll practic': ['coll practices']}"
636,nice course and sequenced well.,{'cours': ['course']}
637,Good.,{}
638,Quite helpful,{}
639,Great course!,{'cours': ['course']}
640,"Best full stack courses, even after this single course you can separately make a powerful front end","{'stack cours': ['stack courses'], 'cours': ['course'], 'front end': ['front end']}"
641,La verdad este curso es de lo mejor te da las herramientas para que puedas desarrollar con angular recomendado,{'desarrollar con recomendado': ['desarrollar con recomendado']}
642,Good Course,{'cours': ['Course']}
643,Best course ever!,{'cours': ['course']}
644,Good.,{}
645,excellent,{}
646,Fantastic. Very glad to have taken this course.,{'cours': ['course']}
647,excellent course,{'cours': ['course']}
648,Excellent education!,{'educ': ['education']}
649,good course,{'cours': ['course']}
650,"This course is excellent, highly recommended",{'cours': ['course']}
651,Had good content but description was a like scattered manner. It could have better if explanation should be in fluent manner.,"{'content': ['content'], 'descript': ['description'], 'manner': ['manner'], 'explan': ['explanation']}"
652,"Very good course, with much to learn. By applying step by step every aspect of the course was for me very helpful. I hope more and more courses to follow this example.","{'cours': ['course', 'courses'], 'step': ['step'], 'aspect': ['aspect'], 'exampl': ['example']}"
653,"Fantastic course, fantastic teacher.","{'cours': ['course'], 'teacher': ['teacher']}"
654,"A massive amount of content to cover, some of it quite advanced. The exercises become fraught if your code is out of sync with the tutor's code. Things won't work, you won't know why, and there's no real recovery from that. ","{'amount': ['amount'], 'content': ['content'], 'exercis': ['exercises'], 'code': ['code'], 'tutor': ['tutor'], 'thing': ['Things'], 'recoveri': ['recovery']}"
655,great course,{'cours': ['course']}
656,Enjoyed the course. It really increased my skills,"{'cours': ['course'], 'skill': ['skills']}"
657,"Very nice course, but it would be even better if it was about Angular 2, since it is to become the standard AngularJS is was.","{'cours': ['course'], 'angularj': ['AngularJS']}"
658,Good course,{'cours': ['course']}
659,very good course,{'cours': ['course']}
660,"Very Nice Course. Takes us through everything and enables us with basic promised objective. Good Luck to Course creators, keep adding more to it.","{'cours': ['Course'], 'everyth': ['everything'], 'object': ['objective'], 'luck': ['Luck'], 'cours creator': ['Course creators']}"
661,I would recommend the full specialization for anyone interested in web field ,"{'special': ['specialization'], 'anyon': ['anyone'], 'web field': ['web field']}"
662,great hands on course materialgreat delivery by prof. Muppala,"{'hand': ['hands'], 'cours': ['course'], 'deliveri': ['delivery'], 'prof. muppala': ['prof. Muppala']}"
663,Excellent! Especially after taking previous course on Bootstrap and JQuery and realize how same website can be converted to AngularJS easily and why this is better.,"{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'jqueri': ['JQuery'], 'websit': ['website'], 'angularj': ['AngularJS']}"
664, The teacher is very good! He explains very well and the material is very carefully prepared. Great Course! ,"{'teacher': ['teacher'], 'materi': ['material'], 'cours': ['Course']}"
665,Awesome course! Expecting Angular2 or React taught by this amazing teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
666,"A good introduction to AngularJS, but falls short on connecting the dots in places.","{'introduct': ['introduction'], 'angularj': ['AngularJS']}"
667,It was really a extremely good course.,{'cours': ['course']}
668,"Angular 1 not Angular 2 which is disappointing but worse still, it teaches use of scope which is no longer recommended by the angular team themselves.Could be vastly improved by using modern angular best practice such as Controller As syntax and teaching you to write code that is more compatible with Angular 2","{'use': ['use'], 'scope': ['scope'], 'team themselves.could': ['team themselves.Could'], 'practic': ['practice'], 'control': ['Controller'], 'syntax': ['syntax'], 'teach': ['teaching'], 'code': ['code']}"
669,"Pros a lot of good content, worth 8 weeks of study, so good bang for the buck. Takes modular approach, where things are gradually taken apart and shown how to improve using another Angular module or approach. Cons can be a little academical, very time-intensive.I have a much better understanding now of MVC concept using JS framework. ","{'lot': ['lot'], 'content': ['content'], 'week': ['weeks'], 'studi': ['study'], 'bang': ['bang'], 'buck': ['buck'], 'approach': ['approach'], 'thing': ['things'], 'modul': ['module'], 'con': ['Cons'], 'academ': ['academical']}"
670,"Excellent course, thank you very much teacher for its depth on the issues and passion for what he does !!","{'cours': ['course'], 'teacher': ['teacher'], 'depth': ['depth'], 'issu': ['issues'], 'passion': ['passion']}"
671,Excellent course,{'cours': ['course']}
672,good course,{'cours': ['course']}
673,Very good course. Absolutely recommendable.,{'cours': ['course']}
674,Great course!,{'cours': ['course']}
675,very practical,{}
676, Great ,{}
677,Very good. Thank you,{}
678,"Not a bad course, but videos must be shorter. Divide 30-40 min videos into small ones","{'cours': ['course'], 'video': ['videos'], 'min video': ['min videos'], 'one': ['ones']}"
679,"Amazing, nothing less ",{'noth': ['nothing']}
680,Amazing course. Helped learn a new framework very quickly D,"{'cours': ['course'], 'framework': ['framework'], 'd': ['D']}"
681,"excellent course, assignments and marvelous teacher. Though an example of writing personal directive would be a nice addition.","{'cours': ['course'], 'assign': ['assignments'], 'teacher': ['teacher'], 'exampl': ['example'], 'direct': ['directive'], 'addit': ['addition']}"
682,What better way to understand angular JS than doing hands on project. The transformation of entering into learning angular JS with bootstrap is something I loved about this course. Thank you Professor Jogesh Muppala. It is a great learning experience.,"{'way': ['way'], 'js': ['JS'], 'hand': ['hands'], 'project': ['project'], 'bootstrap': ['bootstrap'], 'someth': ['something'], 'cours': ['course'], 'professor jogesh muppala': ['Professor Jogesh Muppala'], 'learn experi': ['learning experience']}"
683,Very interesting course,{'cours': ['course']}
684,Great course. A lot of information in lectures and detailed tasks for assignments. The course gives the review and the basis of Angular and helps to create your own Angular application. Thanks,"{'cours': ['course'], 'lot': ['lot'], 'inform': ['information'], 'task': ['tasks'], 'assign': ['assignments'], 'review': ['review'], 'basi': ['basis'], 'applic': ['application'], 'thank': ['Thanks']}"
685,Top,{}
686,"Takes a bit of time to get adjusted to the workflow. It's a bit trial and error, especially if your using Windows. Best bet is to use a unix-terminal so if you have windows use a terminal like Git Bash. Overall it's a very good course and gets you into the meat and bones of Web Development. Just remember to come with patience and do things on time ","{'bit': ['bit'], 'time': ['time'], 'workflow': ['workflow'], 'bit trial': ['bit trial'], 'error': ['error'], 'window': ['windows', 'Windows'], 'bet': ['bet'], 'git bash': ['Git Bash'], 'cours': ['course'], 'web develop': ['Web Development'], 'patienc': ['patience'], 'thing': ['things']}"
687,Nice course for beginners,"{'cours': ['course'], 'beginn': ['beginners']}"
688,Very helpful course ,{'cours': ['course']}
689,Best Angular and task runners course!,"{'task': ['task'], 'runner cours': ['runners course']}"
690,"Well Organized, and very informative and practical course. Touches as well on the important concepts like dependency injection design pattern and its use in Angular JS.","{'organ': ['Organized'], 'cours': ['course'], 'concept': ['concepts'], 'inject design pattern': ['injection design pattern'], 'use': ['use'], 'js': ['JS']}"
691,I really enjoyed this course; it has given me a really good platform of AngularJS to build upon.,"{'cours': ['course'], 'platform': ['platform'], 'angularj': ['AngularJS']}"
692,This instructor is awesome.,{'instructor': ['instructor']}
693,Pity that people had to spend more time on making the plugins work than actually doing the exercises assignments but good content nonetheless.,"{'piti': ['Pity'], 'peopl': ['people'], 'time': ['time'], 'plugin': ['plugins'], 'exercis assign': ['exercises assignments'], 'content': ['content']}"
694,Very good course overall. It could dig into a little more detail but given the duration and workload it's still pretty good. I think it's targeted towards people who are either working or studying full-time and taking this on the side.,"{'cours': ['course'], 'detail': ['detail'], 'peopl': ['people'], 'side': ['side']}"
695,"Thank you for this great course. Great teacher, really useful assignment which push my skills to understand more of angular's way. Very recommended","{'cours': ['course'], 'teacher': ['teacher'], 'assign': ['assignment'], 'skill': ['skills'], 'way': ['way']}"
696,Great class. Very in depth. ,"{'class': ['class'], 'depth': ['depth']}"
697,"Great combination of theory and practical, gives good understanding of angular and framework.","{'combin': ['combination'], 'theori': ['theory'], 'understand': ['understanding'], 'framework': ['framework']}"
698,"Professor's lecture is pretty good, and assignment is well designed.","{'professor': ['Professor'], 'lectur': ['lecture'], 'assign': ['assignment']}"
699,"Hard work, I had to watch most of the videos at least twice so took much more time than I anticipated. I'm glad I stuck with it because it made the start of the next course much easier. Very satisfying to have completed it. ","{'work': ['work'], 'video': ['videos'], 'time': ['time'], 'start': ['start'], 'cours': ['course']}"
700,"The perfect course to start learning about Angular, the professor is incredible, full recommended this course, It help me a lot.","{'cours': ['course'], 'professor': ['professor'], 'lot': ['lot']}"
701,Great course. Jogesh has done wonderful job in designing the hands on exercises.,"{'cours': ['course'], 'jogesh': ['Jogesh'], 'job': ['job'], 'hand': ['hands'], 'exercis': ['exercises']}"
702,Very good lesson! With good material and good explanation of everything! ,"{'lesson': ['lesson'], 'materi': ['material'], 'explan': ['explanation'], 'everyth': ['everything']}"
703,Thanks for this introduction to AngularJS.Unfortunately we have to pay in order to obtain a certificate of accomplishment.,"{'thank': ['Thanks'], 'introduct': ['introduction'], 'certif': ['certificate'], 'accomplish': ['accomplishment']}"
704,"Great course, didactial and very well explained",{'cours': ['course']}
705,great teacher with an solid approach the course is full of exercises and built in a way to increment as bigger project Excellent !!!,"{'teacher': ['teacher'], 'approach': ['approach'], 'cours': ['course'], 'exercis': ['exercises'], 'way': ['way'], 'increment': ['increment'], 'project !!': ['project !!']}"
706,Good course for the introduction to Angular JS,"{'cours': ['course'], 'introduct': ['introduction'], 'js': ['JS']}"
707,well done,{}
708,The course is amazing! The only thing I'd like to be corrected is the subtitles. There are lots of mistakes that disturb our learning.,"{'cours': ['course'], 'thing': ['thing'], 'subtitl': ['subtitles'], 'lot': ['lots'], 'mistak': ['mistakes'], 'learn': ['learning']}"
709,Good and useful course! Try it!,{'cours': ['course']}
710,The most relevant course I have done in Coursera,"{'cours': ['course'], 'coursera': ['Coursera']}"
711,Great course. Very methodical and a great example of incremental learning. Every assignment built on the previous assignment and I always felt I was being very well guided through my first learning experience with Angularjs. ,"{'cours': ['course'], 'exampl': ['example'], 'learn': ['learning'], 'assign': ['assignment'], 'learn experi': ['learning experience'], 'angularj': ['Angularjs']}"
712,"Awesome course content, nice explanation by the tutor. Must for beginners who want to have a start with AngularJS, grunt, gulp and other tools.","{'cours content': ['course content'], 'explan': ['explanation'], 'tutor': ['tutor'], 'beginn': ['beginners'], 'start': ['start'], 'angularj': ['AngularJS'], 'grunt': ['grunt'], 'gulp': ['gulp'], 'tool': ['tools']}"
713,Not bad!,{}
714,A very well explained course,{'cours': ['course']}
715,"Good course, especially good is coverent grunt and gulp which is very useful, also angular is covered very well for start. I learned a lot, even if i have some of angular knowledge.","{'cours': ['course'], 'grunt': ['grunt'], 'gulp': ['gulp'], 'start': ['start'], 'lot': ['lot'], 'knowledg': ['knowledge']}"
716,Great course. Lots of hands on tasks,"{'cours': ['course'], 'lot': ['Lots'], 'hand': ['hands'], 'task': ['tasks']}"
717,Great course and very good explanations of the concepts.,"{'cours': ['course'], 'explan': ['explanations'], 'concept': ['concepts']}"
718,very good teacher and good hard working course,"{'teacher': ['teacher'], 'cours': ['course']}"
719,This course is very well done and gives a very good understanding of angular framework.,"{'cours': ['course'], 'understand': ['understanding'], 'framework': ['framework']}"
720,"great course!week 4 a little bit overloaded of topics, but still great","{'bit': ['bit'], 'topic': ['topics']}"
721,Jogesh Muppala did a great job in this course!Angular simple and direct,"{'muppala': ['Muppala'], 'job': ['job']}"
722,"I think it's a very good introduction to AngularJS. You learn and understand what you're doing in almost lessons. I'd hardly recommend it to any beginner !!!I found that the 4rth week was very very compressed. You could spend 1 more week explaining all the Front-End tools such as Gulp, Grunt, Yo Yeoman etc. And go deeper with the AngularJS as well. In some points I felt myself alone with no teacher support regardless there's a students forum. I'd improve the transparency and the communication teacher-student. Anyway I very happy to spent that time on this course he explains really paciently D","{'introduct': ['introduction'], 'angularj': ['AngularJS'], 'lesson': ['lessons'], 'beginn': ['beginner'], 'week': ['week'], 'front-end tool': ['Front-End tools'], 'gulp': ['Gulp'], 'grunt': ['Grunt'], 'point': ['points'], 'teacher support': ['teacher support'], 'student forum': ['students forum'], 'transpar': ['transparency'], 'communic teacher-stud': ['communication teacher-student'], 'time': ['time'], 'cours': ['course'], 'd': ['D']}"
723,Very good course as for me!,{'cours': ['course']}
724,"Very good course, just a few notes short of excelence.","{'cours': ['course'], 'note': ['notes'], 'excel': ['excelence']}"
725,"I liked this course, especially in the way is built. The subject was not so easy but anyway, thanks to the organization of lectures and exercises, i was able to achieve the target.The teacher is good and clear in the explanation.","{'cours': ['course'], 'way': ['way'], 'subject': ['subject'], 'thank': ['thanks'], 'organ': ['organization'], 'target.th teacher': ['target.The teacher'], 'explan': ['explanation']}"
726,"Although a good introduction course, sometime is focus on javascript tools rather than on AngularJS itself which, in hand, looses time and doesn't explain give examples on how to create directives and filters, which are two core functionalities of this framework.","{'introduct cours': ['introduction course'], 'javascript tool': ['javascript tools'], 'angularj': ['AngularJS'], 'hand': ['hand'], 'time': ['time'], 'exampl': ['examples'], 'direct': ['directives'], 'filter': ['filters'], 'function': ['functionalities'], 'framework': ['framework']}"
727,Very useful course.,{'cours': ['course']}
728,Great course! Excellent teacher!,"{'cours': ['course'], 'teacher': ['teacher']}"
729,Great course! ,{'cours': ['course']}
